,date,p_SP500,p_APL,year,month
1336,2003-04-24,911.429993,0.96,2003,4
1337,2003-04-25,898.809998,0.953571,2003,4
1338,2003-04-28,914.840027,0.99,2003,4
1339,2003-04-29,917.840027,1.004286,2003,4
1340,2003-04-30,916.919983,1.015714,2003,4
1341,2003-05-01,916.299988,1.025714,2003,5
1342,2003-05-02,930.080017,1.032143,2003,5
1343,2003-05-05,926.549988,1.149286,2003,5
1344,2003-05-06,934.390015,1.25,2003,5
1345,2003-05-07,929.619995,1.260714,2003,5
1346,2003-05-08,920.27002,1.285714,2003,5
1347,2003-05-09,933.409973,1.307143,2003,5
1348,2003-05-12,945.109985,1.325714,2003,5
1349,2003-05-13,942.299988,1.333571,2003,5
1350,2003-05-14,939.280029,1.325,2003,5
1351,2003-05-15,946.669983,1.337857,2003,5
1352,2003-05-16,944.299988,1.342857,2003,5
1353,2003-05-19,920.77002,1.292857,2003,5
1354,2003-05-20,919.72998,1.270714,2003,5
1355,2003-05-21,923.419983,1.275,2003,5
1356,2003-05-22,931.869995,1.302857,2003,5
1357,2003-05-23,933.219971,1.308571,2003,5
1358,2003-05-27,951.47998,1.348571,2003,5
1359,2003-05-28,953.219971,1.305714,2003,5
1360,2003-05-29,949.640015,1.292857,2003,5
1361,2003-05-30,963.590027,1.282143,2003,5
1362,2003-06-02,967.0,1.246429,2003,6
1363,2003-06-03,971.559998,1.236429,2003,6
1364,2003-06-04,986.23999,1.257143,2003,6
1365,2003-06-05,990.140015,1.26,2003,6
1366,2003-06-06,987.76001,1.225,2003,6
1367,2003-06-09,975.929993,1.199286,2003,6
1368,2003-06-10,984.840027,1.227143,2003,6
1369,2003-06-11,997.47998,1.246429,2003,6
1370,2003-06-12,998.51001,1.269286,2003,6
1371,2003-06-13,988.609985,1.244286,2003,6
1372,2003-06-16,1010.73999,1.305,2003,6
1373,2003-06-17,1011.659973,1.299286,2003,6
1374,2003-06-18,1010.090027,1.365714,2003,6
1375,2003-06-19,994.700012,1.367143,2003,6
1376,2003-06-20,995.690002,1.371429,2003,6
1377,2003-06-23,981.640015,1.361429,2003,6
1378,2003-06-24,983.450012,1.341429,2003,6
1379,2003-06-25,975.320007,1.363571,2003,6
1380,2003-06-26,985.820007,1.377857,2003,6
1381,2003-06-27,976.219971,1.337857,2003,6
1382,2003-06-30,974.5,1.361429,2003,6
1383,2003-07-01,982.320007,1.363571,2003,7
1384,2003-07-02,993.75,1.376429,2003,7
1385,2003-07-03,985.700012,1.366429,2003,7
1386,2003-07-07,1004.419983,1.419286,2003,7
1387,2003-07-08,1007.840027,1.457143,2003,7
1388,2003-07-09,1002.210022,1.420714,2003,7
1389,2003-07-10,988.700012,1.398571,2003,7
1390,2003-07-11,998.140015,1.417857,2003,7
1391,2003-07-14,1003.859985,1.421429,2003,7
1392,2003-07-15,1000.419983,1.400714,2003,7
1393,2003-07-16,994.090027,1.419286,2003,7
1394,2003-07-17,981.72998,1.492857,2003,7
1395,2003-07-18,993.320007,1.49,2003,7
1396,2003-07-21,978.799988,1.472143,2003,7
1397,2003-07-22,988.109985,1.485714,2003,7
1398,2003-07-23,988.609985,1.485,2003,7
1399,2003-07-24,981.599976,1.465,2003,7
1400,2003-07-25,998.679993,1.538571,2003,7
1401,2003-07-28,996.52002,1.499286,2003,7
1402,2003-07-29,989.280029,1.48,2003,7
1403,2003-07-30,987.48999,1.448571,2003,7
1404,2003-07-31,990.309998,1.505714,2003,7
1405,2003-08-01,980.150024,1.480714,2003,8
1406,2003-08-04,982.820007,1.515,2003,8
1407,2003-08-05,965.460022,1.455714,2003,8
1408,2003-08-06,967.080017,1.402143,2003,8
1409,2003-08-07,974.119995,1.423571,2003,8
1410,2003-08-08,977.590027,1.402857,2003,8
1411,2003-08-11,980.590027,1.404286,2003,8
1412,2003-08-12,990.349976,1.407143,2003,8
1413,2003-08-13,984.030029,1.441429,2003,8
1414,2003-08-14,990.51001,1.426429,2003,8
1415,2003-08-15,990.669983,1.407857,2003,8
1416,2003-08-18,999.73999,1.452857,2003,8
1417,2003-08-19,1002.349976,1.451429,2003,8
1418,2003-08-20,1000.299988,1.500714,2003,8
1419,2003-08-21,1003.27002,1.548571,2003,8
1420,2003-08-22,993.059998,1.491429,2003,8
1421,2003-08-25,993.710022,1.49,2003,8
1422,2003-08-26,996.72998,1.503571,2003,8
1423,2003-08-27,996.789978,1.534286,2003,8
1424,2003-08-28,1002.840027,1.585,2003,8
1425,2003-08-29,1008.01001,1.615,2003,8
1426,2003-09-02,1021.98999,1.632143,2003,9
1427,2003-09-03,1026.27002,1.639286,2003,9
1428,2003-09-04,1027.969971,1.630714,2003,9
1429,2003-09-05,1021.390015,1.607143,2003,9
1430,2003-09-08,1031.640015,1.624286,2003,9
1431,2003-09-09,1023.169983,1.597857,2003,9
1432,2003-09-10,1010.919983,1.584286,2003,9
1433,2003-09-11,1016.419983,1.611429,2003,9
1434,2003-09-12,1018.630005,1.65,2003,9
1435,2003-09-15,1014.809998,1.586429,2003,9
1436,2003-09-16,1029.319946,1.597143,2003,9
1437,2003-09-17,1025.969971,1.58,2003,9
1438,2003-09-18,1039.579956,1.634286,2003,9
1439,2003-09-19,1036.300049,1.612857,2003,9
1440,2003-09-22,1022.820007,1.577143,2003,9
1441,2003-09-23,1029.030029,1.602143,2003,9
1442,2003-09-24,1009.380005,1.522857,2003,9
1443,2003-09-25,1003.27002,1.459286,2003,9
1444,2003-09-26,996.849976,1.477857,2003,9
1445,2003-09-29,1006.580017,1.521429,2003,9
1446,2003-09-30,995.969971,1.48,2003,9
1447,2003-10-01,1018.219971,1.485,2003,10
1448,2003-10-02,1020.23999,1.469286,2003,10
1449,2003-10-03,1029.849976,1.549286,2003,10
1450,2003-10-06,1034.349976,1.592143,2003,10
1451,2003-10-07,1039.25,1.658571,2003,10
1452,2003-10-08,1033.780029,1.647143,2003,10
1453,2003-10-09,1038.72998,1.675,2003,10
1454,2003-10-10,1038.060059,1.691429,2003,10
1455,2003-10-13,1045.349976,1.739286,2003,10
1456,2003-10-14,1049.47998,1.753571,2003,10
1457,2003-10-15,1046.76001,1.772857,2003,10
1458,2003-10-16,1050.069946,1.660714,2003,10
1459,2003-10-17,1039.319946,1.625,2003,10
1460,2003-10-20,1044.680054,1.658571,2003,10
1461,2003-10-21,1046.030029,1.655714,2003,10
1462,2003-10-22,1030.359985,1.625714,2003,10
1463,2003-10-23,1033.77002,1.642143,2003,10
1464,2003-10-24,1028.910034,1.614286,2003,10
1465,2003-10-27,1031.130005,1.614286,2003,10
1466,2003-10-28,1046.790039,1.694286,2003,10
1467,2003-10-29,1048.109985,1.692143,2003,10
1468,2003-10-30,1046.939941,1.649286,2003,10
1469,2003-10-31,1050.709961,1.635,2003,10
1470,2003-11-03,1059.02002,1.653571,2003,11
1471,2003-11-04,1053.25,1.636429,2003,11
1472,2003-11-05,1051.810059,1.645,2003,11
1473,2003-11-06,1058.050049,1.651429,2003,11
1474,2003-11-07,1053.209961,1.607143,2003,11
1475,2003-11-10,1047.109985,1.564286,2003,11
1476,2003-11-11,1046.569946,1.538571,2003,11
1477,2003-11-12,1058.530029,1.595,2003,11
1478,2003-11-13,1058.410034,1.601429,2003,11
1479,2003-11-14,1050.349976,1.532857,2003,11
1480,2003-11-17,1043.630005,1.509286,2003,11
1481,2003-11-18,1034.150024,1.457857,2003,11
1482,2003-11-19,1042.439941,1.458571,2003,11
1483,2003-11-20,1033.650024,1.455714,2003,11
1484,2003-11-21,1035.280029,1.448571,2003,11
1485,2003-11-24,1052.079956,1.510714,2003,11
1486,2003-11-25,1053.890015,1.477143,2003,11
1487,2003-11-26,1058.449951,1.48,2003,11
1488,2003-11-28,1058.199951,1.493571,2003,11
1489,2003-12-01,1070.119995,1.550714,2003,12
1490,2003-12-02,1066.619995,1.538571,2003,12
1491,2003-12-03,1064.72998,1.502143,2003,12
1492,2003-12-04,1069.719971,1.510714,2003,12
1493,2003-12-05,1061.5,1.489286,2003,12
1494,2003-12-08,1069.300049,1.503571,2003,12
1495,2003-12-09,1060.180054,1.460714,2003,12
1496,2003-12-10,1059.050049,1.455714,2003,12
1497,2003-12-11,1071.209961,1.515,2003,12
1498,2003-12-12,1074.140015,1.492143,2003,12
1499,2003-12-15,1068.040039,1.440714,2003,12
1500,2003-12-16,1075.130005,1.437143,2003,12
1501,2003-12-17,1076.47998,1.42,2003,12
1502,2003-12-18,1089.180054,1.431429,2003,12
1503,2003-12-19,1088.660034,1.407143,2003,12
1504,2003-12-22,1092.939941,1.417857,2003,12
1505,2003-12-23,1096.02002,1.415,2003,12
1506,2003-12-24,1094.040039,1.457857,2003,12
1507,2003-12-26,1095.890015,1.484286,2003,12
1508,2003-12-29,1109.47998,1.510714,2003,12
1509,2003-12-30,1109.640015,1.52,2003,12
1510,2003-12-31,1111.920044,1.526429,2003,12
1511,2004-01-02,1108.47998,1.52,2004,1
1512,2004-01-05,1122.219971,1.583571,2004,1
1513,2004-01-06,1123.670044,1.577857,2004,1
1514,2004-01-07,1126.329956,1.613571,2004,1
1515,2004-01-08,1131.920044,1.668571,2004,1
1516,2004-01-09,1121.859985,1.642857,2004,1
1517,2004-01-12,1127.22998,1.695,2004,1
1518,2004-01-13,1121.219971,1.722857,2004,1
1519,2004-01-14,1130.52002,1.728571,2004,1
1520,2004-01-15,1132.050049,1.632143,2004,1
1521,2004-01-16,1139.829956,1.622857,2004,1
1522,2004-01-20,1138.77002,1.623571,2004,1
1523,2004-01-21,1147.619995,1.615,2004,1
1524,2004-01-22,1143.939941,1.584286,2004,1
1525,2004-01-23,1141.550049,1.611429,2004,1
1526,2004-01-26,1155.369995,1.643571,2004,1
1527,2004-01-27,1144.050049,1.647857,2004,1
1528,2004-01-28,1128.47998,1.608571,2004,1
1529,2004-01-29,1134.109985,1.62,2004,1
1530,2004-01-30,1131.130005,1.611429,2004,1
1531,2004-02-02,1135.26001,1.594286,2004,2
1532,2004-02-03,1136.030029,1.59,2004,2
1533,2004-02-04,1126.52002,1.556429,2004,2
1534,2004-02-05,1128.589966,1.601429,2004,2
1535,2004-02-06,1142.76001,1.622143,2004,2
1536,2004-02-09,1139.810059,1.619286,2004,2
1537,2004-02-10,1145.540039,1.641429,2004,2
1538,2004-02-11,1157.76001,1.7,2004,2
1539,2004-02-12,1152.109985,1.695,2004,2
1540,2004-02-13,1145.810059,1.642857,2004,2
1541,2004-02-17,1156.98999,1.654286,2004,2
1542,2004-02-18,1151.819946,1.661429,2004,2
1543,2004-02-19,1147.060059,1.605,2004,2
1544,2004-02-20,1144.109985,1.6,2004,2
1545,2004-02-23,1140.98999,1.585,2004,2
1546,2004-02-24,1139.089966,1.597143,2004,2
1547,2004-02-25,1143.670044,1.629286,2004,2
1548,2004-02-26,1144.910034,1.645714,2004,2
1549,2004-02-27,1144.939941,1.708571,2004,2
1550,2004-03-01,1155.969971,1.715714,2004,3
1551,2004-03-02,1149.099976,1.700714,2004,3
1552,2004-03-03,1151.030029,1.708571,2004,3
1553,2004-03-04,1154.869995,1.797143,2004,3
1554,2004-03-05,1156.859985,1.91,2004,3
1555,2004-03-08,1147.199951,1.857143,2004,3
1556,2004-03-09,1140.579956,1.935714,2004,3
1557,2004-03-10,1123.890015,1.977143,2004,3
1558,2004-03-11,1106.780029,1.939286,2004,3
1559,2004-03-12,1120.569946,1.968571,2004,3
1560,2004-03-15,1104.48999,1.889286,2004,3
1561,2004-03-16,1110.699951,1.844286,2004,3
1562,2004-03-17,1123.75,1.870714,2004,3
1563,2004-03-18,1122.319946,1.833571,2004,3
1564,2004-03-19,1109.780029,1.847143,2004,3
1565,2004-03-22,1095.400024,1.847143,2004,3
1566,2004-03-23,1093.949951,1.806429,2004,3
1567,2004-03-24,1091.329956,1.821429,2004,3
1568,2004-03-25,1109.189941,1.919286,2004,3
1569,2004-03-26,1108.060059,1.931429,2004,3
1570,2004-03-29,1122.469971,1.993571,2004,3
1571,2004-03-30,1127.0,1.994286,2004,3
1572,2004-03-31,1126.209961,1.931429,2004,3
1573,2004-04-01,1132.170044,1.936429,2004,4
1574,2004-04-02,1141.810059,1.964286,2004,4
1575,2004-04-05,1150.569946,2.022857,2004,4
1576,2004-04-06,1148.160034,1.987857,2004,4
1577,2004-04-07,1140.530029,1.950714,2004,4
1578,2004-04-08,1139.319946,1.966429,2004,4
1579,2004-04-12,1145.199951,2.002857,2004,4
1580,2004-04-13,1129.439941,1.923571,2004,4
1581,2004-04-14,1128.170044,1.902857,2004,4
1582,2004-04-15,1128.839966,2.092857,2004,4
1583,2004-04-16,1134.609985,2.084286,2004,4
1584,2004-04-19,1135.819946,2.025,2004,4
1585,2004-04-20,1118.150024,1.980714,2004,4
1586,2004-04-21,1124.089966,1.980714,2004,4
1587,2004-04-22,1139.930054,1.984286,2004,4
1588,2004-04-23,1140.599976,1.978571,2004,4
1589,2004-04-26,1135.530029,1.937857,2004,4
1590,2004-04-27,1138.109985,1.924286,2004,4
1591,2004-04-28,1122.410034,1.889286,2004,4
1592,2004-04-29,1113.890015,1.912143,2004,4
1593,2004-04-30,1107.300049,1.841429,2004,4
1594,2004-05-03,1117.48999,1.862143,2004,5
1595,2004-05-04,1119.550049,1.867143,2004,5
1596,2004-05-05,1121.530029,1.903571,2004,5
1597,2004-05-06,1113.98999,1.898571,2004,5
1598,2004-05-07,1098.699951,1.905,2004,5
1599,2004-05-10,1087.119995,1.877143,2004,5
1600,2004-05-11,1095.449951,1.938571,2004,5
1601,2004-05-12,1097.280029,1.95,2004,5
1602,2004-05-13,1096.439941,1.942143,2004,5
1603,2004-05-14,1095.699951,1.932857,2004,5
1604,2004-05-17,1084.099976,1.902857,2004,5
1605,2004-05-18,1091.48999,1.932857,2004,5
1606,2004-05-19,1088.680054,1.890714,2004,5
1607,2004-05-20,1089.189941,1.907857,2004,5
1608,2004-05-21,1093.560059,1.936429,2004,5
1609,2004-05-24,1095.410034,1.952857,2004,5
1610,2004-05-25,1113.050049,2.029286,2004,5
1611,2004-05-26,1114.939941,2.036429,2004,5
1612,2004-05-27,1121.280029,2.012143,2004,5
1613,2004-05-28,1120.680054,2.004286,2004,5
1614,2004-06-01,1121.199951,2.004286,2004,6
1615,2004-06-02,1124.98999,2.065714,2004,6
1616,2004-06-03,1116.640015,2.028571,2004,6
1617,2004-06-04,1122.5,2.055714,2004,6
1618,2004-06-07,1140.420044,2.129286,2004,6
1619,2004-06-08,1142.180054,2.167857,2004,6
1620,2004-06-09,1131.329956,2.157143,2004,6
1621,2004-06-10,1136.469971,2.195714,2004,6
1622,2004-06-14,1125.290039,2.151428,2004,6
1623,2004-06-15,1132.01001,2.192143,2004,6
1624,2004-06-16,1133.560059,2.338571,2004,6
1625,2004-06-17,1132.050049,2.343571,2004,6
1626,2004-06-18,1135.02002,2.350714,2004,6
1627,2004-06-21,1130.300049,2.309286,2004,6
1628,2004-06-22,1134.410034,2.357143,2004,6
1629,2004-06-23,1144.060059,2.407143,2004,6
1630,2004-06-24,1140.650024,2.37,2004,6
1631,2004-06-25,1134.430054,2.407143,2004,6
1632,2004-06-28,1133.349976,2.320714,2004,6
1633,2004-06-29,1136.199951,2.321429,2004,6
1634,2004-06-30,1140.839966,2.324286,2004,6
1635,2004-07-01,1128.939941,2.307143,2004,7
1636,2004-07-02,1125.380005,2.22,2004,7
1637,2004-07-06,1116.209961,2.210714,2004,7
1638,2004-07-07,1118.329956,2.170714,2004,7
1639,2004-07-08,1109.109985,2.152857,2004,7
1640,2004-07-09,1112.810059,2.145,2004,7
1641,2004-07-12,1114.349976,2.081429,2004,7
1642,2004-07-13,1115.140015,2.087143,2004,7
1643,2004-07-14,1111.469971,2.112857,2004,7
1644,2004-07-15,1106.689941,2.352143,2004,7
1645,2004-07-16,1101.390015,2.3,2004,7
1646,2004-07-19,1100.900024,2.283571,2004,7
1647,2004-07-20,1108.670044,2.3,2004,7
1648,2004-07-21,1093.880005,2.258571,2004,7
1649,2004-07-22,1096.839966,2.262857,2004,7
1650,2004-07-23,1086.199951,2.192857,2004,7
1651,2004-07-26,1084.069946,2.232857,2004,7
1652,2004-07-27,1094.829956,2.316429,2004,7
1653,2004-07-28,1095.420044,2.305,2004,7
1654,2004-07-29,1100.430054,2.331429,2004,7
1655,2004-07-30,1101.719971,2.31,2004,7
1656,2004-08-02,1106.619995,2.255714,2004,8
1657,2004-08-03,1099.689941,2.235,2004,8
1658,2004-08-04,1098.630005,2.270714,2004,8
1659,2004-08-05,1080.699951,2.242143,2004,8
1660,2004-08-06,1063.969971,2.127143,2004,8
1661,2004-08-09,1065.219971,2.164286,2004,8
1662,2004-08-10,1079.040039,2.251429,2004,8
1663,2004-08-11,1075.790039,2.215,2004,8
1664,2004-08-12,1063.22998,2.169286,2004,8
1665,2004-08-13,1064.800049,2.202857,2004,8
1666,2004-08-16,1079.339966,2.198571,2004,8
1667,2004-08-17,1081.709961,2.205,2004,8
1668,2004-08-18,1095.170044,2.267143,2004,8
1669,2004-08-19,1091.22998,2.193571,2004,8
1670,2004-08-20,1098.349976,2.2,2004,8
1671,2004-08-23,1095.680054,2.22,2004,8
1672,2004-08-24,1096.189941,2.282143,2004,8
1673,2004-08-25,1104.959961,2.360714,2004,8
1674,2004-08-26,1105.089966,2.475714,2004,8
1675,2004-08-27,1107.77002,2.453571,2004,8
1676,2004-08-30,1099.150024,2.437143,2004,8
1677,2004-08-31,1104.23999,2.463571,2004,8
1678,2004-09-01,1105.910034,2.561429,2004,9
1679,2004-09-02,1118.310059,2.547143,2004,9
1680,2004-09-03,1113.630005,2.516428,2004,9
1681,2004-09-07,1121.300049,2.554286,2004,9
1682,2004-09-08,1116.27002,2.596429,2004,9
1683,2004-09-09,1118.380005,2.55,2004,9
1684,2004-09-10,1123.920044,2.562143,2004,9
1685,2004-09-13,1125.819946,2.542143,2004,9
1686,2004-09-14,1128.329956,2.535,2004,9
1687,2004-09-15,1120.369995,2.514286,2004,9
1688,2004-09-16,1123.5,2.596429,2004,9
1689,2004-09-17,1128.550049,2.652857,2004,9
1690,2004-09-20,1122.199951,2.693571,2004,9
1691,2004-09-21,1129.300049,2.715,2004,9
1692,2004-09-22,1113.560059,2.637143,2004,9
1693,2004-09-23,1108.359985,2.662143,2004,9
1694,2004-09-24,1110.109985,2.663571,2004,9
1695,2004-09-27,1103.52002,2.680714,2004,9
1696,2004-09-28,1110.060059,2.717143,2004,9
1697,2004-09-29,1114.800049,2.762857,2004,9
1698,2004-09-30,1114.579956,2.767857,2004,9
1699,2004-10-01,1131.5,2.762143,2004,10
1700,2004-10-04,1135.170044,2.770714,2004,10
1701,2004-10-05,1134.47998,2.812143,2004,10
1702,2004-10-06,1142.050049,2.902857,2004,10
1703,2004-10-07,1130.650024,2.83,2004,10
1704,2004-10-08,1122.140015,2.79,2004,10
1705,2004-10-11,1124.390015,2.756428,2004,10
1706,2004-10-12,1121.839966,2.735,2004,10
1707,2004-10-13,1113.650024,2.839286,2004,10
1708,2004-10-14,1103.290039,3.212857,2004,10
1709,2004-10-15,1108.199951,3.25,2004,10
1710,2004-10-18,1114.02002,3.410714,2004,10
1711,2004-10-19,1103.22998,3.387143,2004,10
1712,2004-10-20,1103.660034,3.390714,2004,10
1713,2004-10-21,1106.48999,3.424286,2004,10
1714,2004-10-22,1095.73999,3.386429,2004,10
1715,2004-10-25,1094.800049,3.396429,2004,10
1716,2004-10-26,1111.089966,3.426429,2004,10
1717,2004-10-27,1125.400024,3.592857,2004,10
1718,2004-10-28,1127.439941,3.727857,2004,10
1719,2004-10-29,1130.199951,3.742857,2004,10
1720,2004-11-01,1130.51001,3.746428,2004,11
1721,2004-11-02,1130.560059,3.821429,2004,11
1722,2004-11-03,1143.199951,3.950714,2004,11
1723,2004-11-04,1161.670044,3.889286,2004,11
1724,2004-11-05,1166.170044,3.908571,2004,11
1725,2004-11-08,1164.890015,3.884286,2004,11
1726,2004-11-09,1164.079956,3.860714,2004,11
1727,2004-11-10,1162.910034,3.910714,2004,11
1728,2004-11-11,1173.47998,3.95,2004,11
1729,2004-11-12,1184.170044,3.964286,2004,11
1730,2004-11-15,1183.810059,3.945714,2004,11
1731,2004-11-16,1175.430054,3.924286,2004,11
1732,2004-11-17,1181.939941,3.921429,2004,11
1733,2004-11-18,1183.550049,3.956429,2004,11
1734,2004-11-19,1170.339966,3.940714,2004,11
1735,2004-11-22,1177.23999,4.382143,2004,11
1736,2004-11-23,1176.939941,4.376429,2004,11
1737,2004-11-24,1181.76001,4.575,2004,11
1738,2004-11-26,1182.650024,4.610714,2004,11
1739,2004-11-29,1178.569946,4.888571,2004,11
1740,2004-11-30,1173.819946,4.789286,2004,11
1741,2004-12-01,1191.369995,4.842143,2004,12
1742,2004-12-02,1190.329956,4.657857,2004,12
1743,2004-12-03,1191.170044,4.477143,2004,12
1744,2004-12-06,1190.25,4.698571,2004,12
1745,2004-12-07,1177.069946,4.492143,2004,12
1746,2004-12-08,1182.810059,4.52,2004,12
1747,2004-12-09,1189.23999,4.570714,2004,12
1748,2004-12-10,1188.0,4.653572,2004,12
1749,2004-12-13,1198.680054,4.636428,2004,12
1750,2004-12-14,1203.380005,4.663571,2004,12
1751,2004-12-15,1205.719971,4.661428,2004,12
1752,2004-12-16,1203.209961,4.757143,2004,12
1753,2004-12-17,1194.199951,4.642143,2004,12
1754,2004-12-20,1194.650024,4.48,2004,12
1755,2004-12-21,1205.449951,4.549286,2004,12
1756,2004-12-22,1209.569946,4.553571,2004,12
1757,2004-12-23,1210.130005,4.572143,2004,12
1758,2004-12-27,1204.920044,4.511428,2004,12
1759,2004-12-28,1213.540039,4.584286,2004,12
1760,2004-12-29,1213.449951,4.602857,2004,12
1761,2004-12-30,1213.550049,4.628572,2004,12
1762,2004-12-31,1211.920044,4.6,2004,12
1763,2005-01-03,1202.079956,4.520714,2005,1
1764,2005-01-04,1188.050049,4.567143,2005,1
1765,2005-01-05,1183.73999,4.607143,2005,1
1766,2005-01-06,1187.890015,4.610714,2005,1
1767,2005-01-07,1186.189941,4.946429,2005,1
1768,2005-01-10,1190.25,4.925714,2005,1
1769,2005-01-11,1182.98999,4.611429,2005,1
1770,2005-01-12,1187.699951,4.675714,2005,1
1771,2005-01-13,1177.449951,4.985714,2005,1
1772,2005-01-14,1184.52002,5.014286,2005,1
1773,2005-01-18,1195.97998,5.046429,2005,1
1774,2005-01-19,1184.630005,4.991428,2005,1
1775,2005-01-20,1175.410034,5.032857,2005,1
1776,2005-01-21,1167.869995,5.035,2005,1
1777,2005-01-24,1163.75,5.054286,2005,1
1778,2005-01-25,1168.410034,5.146429,2005,1
1779,2005-01-26,1174.069946,5.160714,2005,1
1780,2005-01-27,1174.550049,5.188571,2005,1
1781,2005-01-28,1171.359985,5.284286,2005,1
1782,2005-01-31,1181.27002,5.492857,2005,1
1783,2005-02-01,1189.410034,5.537857,2005,2
1784,2005-02-02,1193.189941,5.687857,2005,2
1785,2005-02-03,1189.890015,5.557857,2005,2
1786,2005-02-04,1203.030029,5.631429,2005,2
1787,2005-02-07,1201.719971,5.638571,2005,2
1788,2005-02-08,1202.300049,5.778572,2005,2
1789,2005-02-09,1191.98999,5.624286,2005,2
1790,2005-02-10,1197.01001,5.597143,2005,2
1791,2005-02-11,1205.300049,5.800714,2005,2
1792,2005-02-14,1206.140015,6.045,2005,2
1793,2005-02-15,1210.119995,6.315,2005,2
1794,2005-02-16,1210.339966,6.437857,2005,2
1795,2005-02-17,1200.75,6.272143,2005,2
1796,2005-02-18,1201.589966,6.200714,2005,2
1797,2005-02-22,1184.160034,6.092143,2005,2
1798,2005-02-23,1190.800049,6.302143,2005,2
1799,2005-02-24,1200.199951,6.352143,2005,2
1800,2005-02-25,1211.369995,6.356429,2005,2
1801,2005-02-28,1203.599976,6.408571,2005,2
1802,2005-03-01,1210.410034,6.357143,2005,3
1803,2005-03-02,1210.079956,6.302857,2005,3
1804,2005-03-03,1210.469971,5.97,2005,3
1805,2005-03-04,1222.119995,6.115714,2005,3
1806,2005-03-07,1225.310059,6.107143,2005,3
1807,2005-03-08,1219.430054,5.79,2005,3
1808,2005-03-09,1207.01001,5.621428,2005,3
1809,2005-03-10,1209.25,5.69,2005,3
1810,2005-03-11,1200.079956,5.752857,2005,3
1811,2005-03-14,1206.829956,5.76,2005,3
1812,2005-03-15,1197.75,5.851429,2005,3
1813,2005-03-16,1188.069946,5.882857,2005,3
1814,2005-03-17,1190.209961,6.035714,2005,3
1815,2005-03-18,1189.650024,6.137143,2005,3
1816,2005-03-21,1183.780029,6.242857,2005,3
1817,2005-03-22,1171.709961,6.118571,2005,3
1818,2005-03-23,1172.530029,6.078571,2005,3
1819,2005-03-24,1171.420044,6.071429,2005,3
1820,2005-03-28,1174.280029,6.075714,2005,3
1821,2005-03-29,1165.359985,5.964286,2005,3
1822,2005-03-30,1181.410034,6.114286,2005,3
1823,2005-03-31,1180.589966,5.952857,2005,3
1824,2005-04-01,1172.920044,5.841429,2005,4
1825,2005-04-04,1176.119995,5.87,2005,4
1826,2005-04-05,1181.390015,5.984286,2005,4
1827,2005-04-06,1184.069946,6.047143,2005,4
1828,2005-04-07,1191.140015,6.222857,2005,4
1829,2005-04-08,1181.199951,6.248571,2005,4
1830,2005-04-11,1181.209961,5.988572,2005,4
1831,2005-04-12,1187.76001,6.094285,2005,4
1832,2005-04-13,1173.790039,5.862857,2005,4
1833,2005-04-14,1162.050049,5.322857,2005,4
1834,2005-04-15,1142.619995,5.05,2005,4
1835,2005-04-18,1145.97998,5.088572,2005,4
1836,2005-04-19,1152.780029,5.298572,2005,4
1837,2005-04-20,1137.5,5.072857,2005,4
1838,2005-04-21,1159.949951,5.311429,2005,4
1839,2005-04-22,1152.119995,5.071429,2005,4
1840,2005-04-25,1162.099976,5.282857,2005,4
1841,2005-04-26,1151.829956,5.17,2005,4
1842,2005-04-27,1156.380005,5.135714,2005,4
1843,2005-04-28,1143.219971,5.077143,2005,4
1844,2005-04-29,1156.849976,5.151429,2005,4
1845,2005-05-02,1162.160034,5.204286,2005,5
1846,2005-05-03,1161.170044,5.172857,2005,5
1847,2005-05-04,1175.650024,5.307143,2005,5
1848,2005-05-05,1172.630005,5.24,2005,5
1849,2005-05-06,1171.349976,5.32,2005,5
1850,2005-05-09,1178.839966,5.281428,2005,5
1851,2005-05-10,1166.219971,5.202857,2005,5
1852,2005-05-11,1171.109985,5.087143,2005,5
1853,2005-05-12,1159.359985,4.875714,2005,5
1854,2005-05-13,1154.050049,4.967143,2005,5
1855,2005-05-16,1165.689941,5.078571,2005,5
1856,2005-05-17,1173.800049,5.051429,2005,5
1857,2005-05-18,1185.560059,5.12,2005,5
1858,2005-05-19,1191.079956,5.364286,2005,5
1859,2005-05-20,1189.280029,5.364286,2005,5
1860,2005-05-23,1193.859985,5.68,2005,5
1861,2005-05-24,1194.069946,5.671429,2005,5
1862,2005-05-25,1190.01001,5.682857,2005,5
1863,2005-05-26,1197.619995,5.82,2005,5
1864,2005-05-27,1198.780029,5.794286,2005,5
1865,2005-05-31,1191.5,5.68,2005,5
1866,2005-06-01,1202.219971,5.757143,2005,6
1867,2005-06-02,1204.290039,5.72,2005,6
1868,2005-06-03,1196.02002,5.462857,2005,6
1869,2005-06-06,1197.51001,5.417143,2005,6
1870,2005-06-07,1197.26001,5.22,2005,6
1871,2005-06-08,1194.670044,5.274286,2005,6
1872,2005-06-09,1200.930054,5.378572,2005,6
1873,2005-06-10,1198.109985,5.115714,2005,6
1874,2005-06-13,1200.819946,5.128572,2005,6
1875,2005-06-14,1203.910034,5.142857,2005,6
1876,2005-06-15,1206.579956,5.304286,2005,6
1877,2005-06-16,1210.959961,5.425714,2005,6
1878,2005-06-17,1216.959961,5.472857,2005,6
1879,2005-06-20,1216.099976,5.372857,2005,6
